,correct_word_similarity,top_minus_correct_similarity,similarity_index
count,18482.0,18482.0,18482.0
mean,0.657686443937933,0.06416697540062355,31.269884211665403
std,0.09875830975198677,0.04235575793907924,21.260232855851267
min,0.3251071572303772,0.0,0.0
25%,0.5929448008537292,0.03493547439575195,5.0
50%,0.667875200510025,0.06348168849945068,49.0
75%,0.7322101444005966,0.09065763652324677,49.0
max,0.9068861603736876,0.2727565169334412,49.0
