,correct_word_similarity,top_minus_correct_similarity,similarity_index
count,19170.0,19170.0,19170.0
mean,0.6004739075183992,0.03583198975136209,23.444444444444443
std,0.07368417259354257,0.03232088638471593,22.658793111750153
min,0.3264122307300568,0.0,0.0
25%,0.5498497039079666,0.0,0.0
50%,0.6026533246040344,0.035883814096450806,14.0
75%,0.6520272493362427,0.05633178353309631,49.0
max,0.9386525750160216,0.22735247015953064,49.0
